source,url,status,date
Research Ambition,http://researchambition.com/,200.0,"July 15, 2021"
Research Chronicler,http://research-chronicler.com/reschro/index.asp,200.0,"July 15, 2021"
Research Chronicles,http://www.reschrone.com/,406.0,"July 15, 2021"
Research Dimension,http://rd.researchdirection.org/Default.aspx,404.0,"July 15, 2021"
Research Directions,http://researchdirection.org/Default.aspx,404.0,"July 15, 2021"
Research in Biotechnology,http://www.researchinbiotechnology.com/home,403.0,"July 15, 2021"
Research in Pharmacy and Health Sciences,http://www.rphsonline.com/,406.0,"July 15, 2021"
Research Innovator,http://research-chronicler.com/resinv/index.asp,200.0,"July 15, 2021"
Research Inspiration,http://researchinspiration.com/,200.0,"July 15, 2021"
Research Inventy: International Journal of Engineering and Science,http://www.researchinventy.com/index.html,200.0,"July 15, 2021"
"Research Journal of Life Sciences, Bioinformatics, Pharmaceutical, and Chemical Sciences",http://rjlbpcs.com/,200.0,"July 15, 2021"
"Research Journal of Pharmaceutical, Biological and Chemical Sciences",http://www.rjpbcs.com/index.html,200.0,"July 15, 2021"
Research Opinions in Animal and Veterinary Sciences,http://www.roavs.com/,200.0,"July 15, 2021"
Research Revolution,http://www.researchrevolution.in/index.php,403.0,"July 15, 2021"
Research Scholar,http://www.researchscholar.co.in/,200.0,"July 15, 2021"
ResearchDesk,http://researchdesk.net/,406.0,"July 15, 2021"
Researchers World – Journal of Arts Science & Commerce,http://www.researchersworld.com/index.html,403.0,"July 15, 2021"
Review of Research,http://ror.isrj.org/,200.0,"July 15, 2021"
Reviews of Progress,http://reviewsofprogress.org/,301.0,"July 15, 2021"
Revista Electrónica de las Ciencias Computacionales e Informática,http://www.reci.org.mx/,406.0,"July 15, 2021"
Revista Iberoamericana de Ciencas,http://www.reibci.org/,200.0,"July 15, 2021"
"Revista Iberoamericana de Contaduría, Economía y Administración",http://www.ricea.org.mx/,406.0,"July 15, 2021"
Revista Iberoamericana de las Ciencias Biológicas y Agropecuarias,http://ciba.org/,301.0,"July 15, 2021"
here,http://www.ciba.org.mx/,406.0,"July 15, 2021"
Revista Iberoamericana de las Ciencias de la Salud,http://www.rics.org.mx/,406.0,"July 15, 2021"
Revista Iberoamericana de las Ciencias Sociales y Humanísticas,http://www.ricsh.org.mxmx/,,"July 15, 2021"
Revista Iberoamericana para la Investigación y el Desarrollo Educativo,http://www.ride.org.mx/,406.0,"July 15, 2021"
Romanian Biotechnological Letters,http://www.rombio.eu/,301.0,"July 15, 2021"
JCR,https://mjl.clarivate.com:/search-results?issn=1224-5984,200.0,"July 15, 2021"
Sanskruti International Multidisciplinary Research Journal,http://www.journals.savap.org.pk/,200.0,"July 15, 2021"
Scholarly Research Exchange,http://srej.wc.lt/,,"July 15, 2021"
Scholars World- International Refereed Multidisciplinary Journal Of Contemporary Research,http://scholarsworld.net/english/,404.0,"July 15, 2021"
Science and Engineering Applications,http://jfips.com/,200.0,"July 15, 2021"
Science International,http://www.scienceinternational.com/,200.0,"July 15, 2021"
Science International (Lahore),http://sci-int.com/,301.0,"July 15, 2021"
Science Park,http://www.scienceparks.in/Default.aspx,403.0,"July 15, 2021"
Science Postprint,http://www.spp-j.com/,200.0,"July 15, 2021"
Science Research Reporter,http://www.jsrr.in/,200.0,"July 15, 2021"
Science Reuters,http://www.sciencereuters.com/,301.0,"July 15, 2021"
Scientific Light,http://www.slg-journal.com/home,404.0,"July 15, 2021"
Scientific Research Journal,http://www.scirj.org/,200.0,"July 15, 2021"
Scientific Research Journal of India,https://sites.google.com/site/scientificrji/,200.0,"July 15, 2021"
Scientific Researches,http://science-research.com/,400.0,"July 15, 2021"
Scientific Transactions in Environment and Technovation,http://scientific%20transactions%20in%20environment%20and%20technovation/,,"July 15, 2021"
Scientific World,http://scientificworld.co.uk/,301.0,"July 15, 2021"
Scitech Journal,http://www.thescitech.com/,200.0,"July 15, 2021"
"Scottish Journal of Arts, Social Sciences and Scientific Studies",http://scottishjournal.co.uk/,301.0,"July 15, 2021"
SCRO Annual Report Journal,http://scroreport.com/index.php/SCROAR/index,,"July 15, 2021"
Sensors & Transducers Journal,http://www.sensorsportal.com/HTML/DIGEST/Journal_Subscription.htm,301.0,"July 15, 2021"
Seventh Sense Research Group Journal,http://ssrgj.blogspot.com/,404.0,"July 15, 2021"
Shiraz E-Medical Journal,http://emedicalj.com/,301.0,"July 15, 2021"
Shiv Rudraksha International Journal of Advanced Research in Engineering & Management,http://www.srijarem.in/,,"July 15, 2021"
Smart & Young,http://smartandyoung.com.ua/uk/,403.0,"July 15, 2021"
Smart Nanosystems in Engineering and Medicine,http://gintem.org/,200.0,"July 15, 2021"
South Asian Journal of Food Technology and Environment,http://www.sweft.in/,200.0,"July 15, 2021"
South Asian Journal of Mathematics,http://www.sajm.com.nu/index.htm,302.0,"July 15, 2021"
South Indian Journal Of Biological Sciences,http://www.sijbs.com/index.html/,200.0,"July 15, 2021"
South Pacific Journal of Technology and Science,http://spjts.com/,,"July 15, 2021"
South Pacific Journal of Pharma and Bio Sciences,http://spjpbs.com/,,"July 15, 2021"
Sport Science,http://www.sposci.com/index.html,200.0,"July 15, 2021"
Swedish Journal of Scientific Research,https://sjsr.se/en/home.php,406.0,"July 15, 2021"
Swiss Journal of Research in Business and Social Science,http://www.sjrbss.com/,200.0,"July 15, 2021"
Tactful Management Research Journal,http://tmgt.lsrj.in/,200.0,"July 15, 2021"
Technical Journal of Engineering and Applied Sciences,http://tjeas.com/,200.0,"July 15, 2021"
Technics Technologies Education Management,http://www.ttem.ba/index.html,301.0,"July 15, 2021"
Tehnički vjesnik,http://www.tehnicki-vjesnik.com/web/public/page,200.0,"July 15, 2021"
DOAJ,https://doaj.org/toc/1848-6339,200.0,"July 15, 2021"
JCR,http://mjl.clarivate.com/cgi-bin/jrnlst/jlresults.cgi?PC=D&ISSN=1330-3651,301.0,"July 15, 2021"
Translational Medicine and Biotechnology,http://oiirj.org/oiirj/tmb/,200.0,"July 15, 2021"
Transnational Journal of Science and Technology,http://www.tjournal.org/,200.0,"July 15, 2021"
Transworld Medical Journal,http://www.tmjournals.com/,,"July 15, 2021"
Trends Journal of Sciences Research,http://www.tjsr.org/,200.0,"July 15, 2021"
Tropical Plant Research,http://www.tropicalplantresearch.com/,301.0,"July 15, 2021"
Turkish Journal of Scientific Research,http://tjsrjournal.com/,302.0,"July 15, 2021"
Turkish Online Journal of Educational Technology,http://www.tojet.net/,200.0,"July 15, 2021"
Ultra Engineer,http://www.ultra-engineer.org/,,"July 15, 2021"
Ulutas Genetic Research Journal,http://www.geneticresearchjournal.com/,,"July 15, 2021"
The Ulutas Medical Journal,http://www.ulutasmedicaljournal.com/,200.0,"July 15, 2021"
Universal Journal of Applied Computer Science and Technology,http://uniascit.in/index.php,200.0,"July 15, 2021"
Universal Journal of Computer Science and Engineering Technology,http://www.unicse.org/,200.0,"July 15, 2021"
Universal Journal of Pharmaceutical Research,http://www.ujpr.org/,302.0,"July 15, 2021"
Universal Journal of Pharmacy,http://www.ujponline.com/,301.0,"July 15, 2021"
Universe of Emerging Technology and Science,http://www.uniets.com/,200.0,"July 15, 2021"
Visi Jurnal Akademik,http://www.visijurnal.com/,,"July 15, 2021"
Weberbauerella,http://weberbauerella.org/,301.0,"July 15, 2021"
Weekly Science International Research Journal,http://www.weeklyscience.org/Default.aspx,200.0,"July 15, 2021"
World Academy of Informatics and Management Sciences,http://www.waims.co.in/index.aspx,404.0,"July 15, 2021"
World Applied Sciences Journal,http://www.wasj.org/,302.0,"July 15, 2021"
World Essays Journal,http://worldessaysj.com/en/,403.0,"July 15, 2021"
World Journal of Innovative Research,https://www.wjir.org/,200.0,"July 15, 2021"
World Journal of Engineering Research and Technology,http://www.wjert.org/,301.0,"July 15, 2021"
World Journal of Pharmaceutical and Medical Research,http://www.wjpmr.com/,200.0,"July 15, 2021"
World Journal of Pharmaceutical and Life Sciences,http://wjpls.org/home,200.0,"July 15, 2021"
World Journal of Pharmaceutical Research,http://www.wjpr.net/,301.0,"July 15, 2021"
World Journal of Pharmaceutical Sciences ,http://www.wjpsonline.org/,200.0,"July 15, 2021"
World Journal of Pharmacy and Pharmaceutical Sciences,http://www.wjpps.com/,301.0,"July 15, 2021"
World Journal of Research and Review,https://www.wjrr.org/,200.0,"July 15, 2021"
World Journal of Science and Technology,http://worldjournalofscience.com/,200.0,"July 15, 2021"
World Medical Student Journal,http://worldmsjournal.org/index.php/worldmsj,,"July 15, 2021"
World Scientific News,http://www.worldscientificnews.com/,200.0,"July 15, 2021"
World Wide Journal of Multidisciplinary Research and Development,http://wwjmrd.com/,200.0,"July 15, 2021"
Adalya Journal,http://adalyajournal.com/,200.0,"July 15, 2021"
Advances in Fixed Point Theory,http://scik.org/index.php/afpt,200.0,"July 15, 2021"
Aegaeum,http://aegaeum.com/,200.0,"July 15, 2021"
Agrociencia,http://www.colopos.mx/,200.0,"July 15, 2021"
Agrociencia,https://agrociencia-colpos.mx/index.php/agrociencia,200.0,"July 15, 2021"
AGU International Journal of Engineering & Technology,http://aguijet.com/,200.0,"July 15, 2021"
AGU International Journal of Professional Studies & Research,http://aguijpsr.com/,200.0,"July 15, 2021"
AGU International Journal of Research in Social Science & Humanities,http://aguijrssh.com/,200.0,"July 15, 2021"
Annals of Clinical and Medical Case Reports,https://acmcasereport.com/,403.0,"July 15, 2021"
here,http://acmcaserep.com,200.0,"July 15, 2021"
Annals of Dental Specialty,https://annalsofdentalspecialty.net.in/en,301.0,"July 15, 2021"
American Journal of Biomedical Science & Research,https://biomedgrid.com/,200.0,"July 15, 2021"
American Journal of Humanities and Social Sciences Research,https://www.ajhssr.com/,406.0,"July 15, 2021"
American Journal of Multidisciplinary Research and Development,https://www.ajmrd.com/,406.0,"July 15, 2021"
Amphibian & Reptile Conservation,http://amphibian-reptile-conservation.org/,200.0,"July 15, 2021"
Arabian Journal of Medical Sciences,http://www.ajms.tk/,,"July 15, 2021"
Archives of Applied Medicine,https://aoamj.org/,,"July 15, 2021"
ARCTIC Journal,http://arcticjournal.org/index.html,301.0,"July 15, 2021"
Asian Journal of Applied Science and Technology,http://www.ajast.net/,200.0,"July 15, 2021"
Asian Journal of Emerging Research,http://amscentral.com/ajer/,301.0,"July 15, 2021"
Aurora’s International Journal of Computing​,http://www.aurora-journal.com/,,"July 15, 2021"
Biomedical Journal of Scientific & Technical Research,https://biomedres.us/,200.0,"July 15, 2021"
here,http://openaccessjournal.us/,,"July 15, 2021"
BOREAL ENVIRONMENT RESEARCH,http://borenv.com/,200.0,"July 15, 2021"
British Journal of Biomedical Research,http://bjbmr.org/,200.0,"July 15, 2021"
British Journal of Medical & Health Sciences,http://jmhsci.org/,200.0,"July 15, 2021"
British Journal of Pharmaceutical and Medical Research​,https://www.bjpmr.org/,200.0,"July 15, 2021"
Canadian Journal of Biomedical Research and Technology,https://biomedress.com/,200.0,"July 15, 2021"
CCAMLR Science,http://www.ccamlrscience.com,,"July 15, 2021"
Cell Medicine,https://www.cognizantcommunication.com/journal-titles/cell-medicine,301.0,"July 15, 2021"
Core Evidence,https://www.dovepress.com/core-evidence-journal,200.0,"July 15, 2021"
Current Biomarker Findings,https://www.dovepress.com/current-biomarker-findings-journal,302.0,"July 15, 2021"
Current Neurobiology,http://currentneurobiology.org/,406.0,"July 15, 2021"
Current Science,http://currentscience.org/,302.0,"July 15, 2021"
Danish Scientific Journal,http://www.danish-journal.com/,403.0,"July 15, 2021"
Degenerative Neurological and Neuromuscular Disease,https://www.dovepress.com/degenerative-neurological-and-neuromuscular-disease-journal,200.0,"July 15, 2021"
Disseminate Knowledge,http://www.sjvndk.com/,,"July 15, 2021"
Estudos de Psicologia (Campinas),http://www.scielo.br/estpsi,301.0,"July 15, 2021"
European Journal of General Dentistry,http://www.ejgd.org/,302.0,"July 15, 2021"
European Journal of Molecular & Clinical Medicine,https://ejmcm.com/,200.0,"July 15, 2021"
FOURRAGES,http://afpf-asso.com/,200.0,"July 15, 2021"
Global Journal of Advance Research on Classical and Modern Geometries,http://geometry-math-journal.ro/,200.0,"July 15, 2021"
Global Journal of Engineering Science and Researches,http://www.gjesr.com/,406.0,"July 15, 2021"
Global Journal of Research on Medicinal Plants & Indigenous Medicine,http://www.gjrmi.com/,302.0,"July 15, 2021"
Global Scientific Journal – GSJ Publication,http://www.globalscientificjournal.com/,301.0,"July 15, 2021"
High Technology Letters,http://www.gjstx-e.cn/,200.0,"July 15, 2021"
IARTEM e-journal,http://biriwa.com/iartem/ejournal/,200.0,"July 15, 2021"
IBMRD’s Journal of Management Research,http://www.ibmrdjournal.com/,,"July 15, 2021"
Iconic Research & Engineering Journals,http://www.irejournals.com/,200.0,"July 15, 2021"
The IIOAB Journal,https://iioab-journal.webs.com/,200.0,"July 15, 2021"
"IJPUB – International Peer Reviewed, Open Access Journal",http://ijpub.org/,200.0,"July 15, 2021"
International Journal of Creative Research Thoughts,http://ijcrt.org/,301.0,"July 15, 2021"
Indian Journal of Public Health Research and Development,http://www.ijphrd.com/,200.0,"July 15, 2021"
Indonesian Journal of Business Finance and Accounting,http://thomson.id/index.php/ijbfa,,"July 15, 2021"
Indonesian Journal of Management and Business Economics,http://thomson.id/index.php/ijmbe,,"July 15, 2021"
Interciencia,http://intercienciajournal.com/,200.0,"July 15, 2021"
International New Arts and Sciences Research Journal​,http://www.artsandsciencesjournal.com/,,"July 15, 2021"
International Bulletin of Drug Research,http://www.ibdr.in/,,"July 15, 2021"
International Education and Leadership,http://www.jielusa.org/,,"July 15, 2021"
International Educational Applied Research Journal,http://iearj.com/,200.0,"July 15, 2021"
International Invention of Scientific Journal,http://www.iisj.in/index.php/iisj,406.0,"July 15, 2021"
International Journal for Engineering and Emerging Technologies,http://www.ijfeet.com/,,"July 15, 2021"
​,http://medical.cloud-journals.com/index.php/IJAAYUSH,200.0,"July 15, 2021"
International Journal of Advanced Computer Research,http://accentsjournals.org/journals.php?journalsId=103,302.0,"July 15, 2021"
International Journal of Advanced Research in Computer Engineering & Technology,http://ijarcet.org/,200.0,"July 15, 2021"
International Journal of Advanced Research in Education Technology and Management,http://ijaretm.com/,,"July 15, 2021"
International Journal of Advanced Research in Electronics and Communication Engineering,http://ijarece.org/,200.0,"July 15, 2021"
International Journal of Advanced Research in Innovative Discoveries in Engineering and Applications,http://ijaridea.com/,302.0,"July 15, 2021"
"International Journal of Advanced Research in Management, Architecture, Technology and Engineering",http://www.ijarmate.com/,302.0,"July 15, 2021"
International Journal of Advanced Research and Publications,http://www.ijarp.org/,200.0,"July 15, 2021"
International Journal of Advanced Research Trends in Engineering and Technology,http://ijartet.com/,200.0,"July 15, 2021"
International Journal of Advanced Scientific Research,http://www.allscientificjournal.com/,200.0,"July 15, 2021"
"International Journal of Agriculture, Environment and Bioresearch",http://ijaeb.org/,406.0,"July 15, 2021"
International Journal of Agriculture and Biosciences,http://www.ijagbio.com/,200.0,"July 15, 2021"
International Journal of Biopharmaceutics,https://www.ijbonline.com/,406.0,"July 15, 2021"
International Journal of Business and Information,https://ijbi.org/ijbi,,"July 15, 2021"
International Journal of Business Management and Commerce,http://www.ijbmcnet.com/,200.0,"July 15, 2021"
International Journal of Basic & Clinical Pharmacology,http://www.ijbcp.com/,301.0,"July 15, 2021"
International Journal of Communication and Computer Technologies,http://ijccts.org/,200.0,"July 15, 2021"
International Journal of Computer Science and Management Studies,http://www.ijcsms.com/,200.0,"July 15, 2021"
International Journal of Computer Science and Mobile Computing,https://www.ijcsmc.com/,200.0,"July 15, 2021"
International Journal of Creative Research Thoughts,http://ijcrt.org/,301.0,"July 15, 2021"
IJPUB,http://ijpub.org/,200.0,"July 15, 2021"
International Journal of Dental Science and Innovative Research,https://www.ijdsir.com/,200.0,"July 15, 2021"
International Journal of Education and Science Research Review,http://ijesrr.org/,406.0,"July 15, 2021"
"International Journal of Electronics, Communication and Soft Computing Science and Engineering",http://www.ijecscse.org/,301.0,"July 15, 2021"
International Journal of Electronics and Computer Science Engineering,http://www.ijecse.org/,302.0,"July 15, 2021"
"International Journal of Engineering, Economics And Management",http://ijeem.org/,200.0,"July 15, 2021"
International Journal of Engineering Research and Sports Science,http://www.ijerss.com/,200.0,"July 15, 2021"
International Journal of Engineering Science Technology And Research,http://ijestr.com/,200.0,"July 15, 2021"
International Journal of Engineering Studies and Technical Approach,http://ijesta.com/,200.0,"July 15, 2021"
International Journal of Eurasia Social Sciences,http://www.ijoess.com/Anasayfa.Aspx,302.0,"July 15, 2021"
International Journal of Health Medicine and Current Research,http://ijhmcr.com/,301.0,"July 15, 2021"
JCR,http://mjl.clarivate.com/cgi-bin/jrnlst/jlresults.cgi?PC=MASTER&ISSN=2528-4398,301.0,"July 15, 2021"
International Journal of Innovative Science and Research Technology,https://ijisrt.com/,200.0,"July 15, 2021"
International Journal of Innovative Technology and Adaptive Management,http://www.ijitam.org/,200.0,"July 15, 2021"
International Journal of Innovative Technology and Creative Engineering,http://www.ijitce.co.uk/,200.0,"July 15, 2021"
International Journal of Latest Research in Humanities and Social Science,http://www.ijlrhss.com/,200.0,"July 15, 2021"
International Journal of Learning and Teaching,http://www.ijlt.org/,200.0,"July 15, 2021"
International Journal of Lifescience and Pharma Research,http://www.ijlpr.com/,200.0,"July 15, 2021"
"International Journal of Materials, Mechanics and Manufacturing",http://www.ijmmm.org/,200.0,"July 15, 2021"
"International Journal of Medical, Health Science and Internal Research",http://www.ijmhsir.com/,,"July 15, 2021"
International Journal of Medical Science and Advanced Clinical Research,https://www.ijmacr.com/,200.0,"July 15, 2021"
International Journal of Medical Science and Applied Research,https://www.ijmsar.com/,200.0,"July 15, 2021"
International Journal of Medical Science and Diagnosis Research,https://www.ijmsdr.com/,302.0,"July 15, 2021"
International Journal of Medical Science and Innovative Research,https://www.ijmsir.com/,200.0,"July 15, 2021"
International Journal of Medicine and Biomedical Research,http://www.ijmbr.com/,301.0,"July 15, 2021"
International Journal of Medicine and Public Health,http://www.ijmedph.org/,301.0,"July 15, 2021"
International Journal of Modern Trends in Engineering and Science,http://ijmtes.com/,301.0,"July 15, 2021"
International Journal of Multidisciplinary Approach & Studies,http://ijmas.com/,200.0,"July 15, 2021"
International Journal of Multidisciplinary Consortium,http://ijmc.rtmonline.in/,,"July 15, 2021"
International Journal of Nanomedicine,https://www.dovepress.com/international-journal-of-nanomedicine-journal,200.0,"July 15, 2021"
International Journal of Novel Research and Development,http://www.ijnrd.org/,200.0,"July 15, 2021"
International Journal of Preclinical and Pharmaceutical Research,http://preclinicaljournal.com/,406.0,"July 15, 2021"
International Journal of Pharmaceutical Research and Allied Sciences,https://ijpras.com/,200.0,"July 15, 2021"
"International Journal of Reproduction, Contraception, Obstetrics and Gynecology",http://www.ijrcog.org/,301.0,"July 15, 2021"
International Journal of Research and Applications,http://ijraonline.com/,200.0,"July 15, 2021"
International Journal of Research in Computer Applications and Robotics,http://www.ijrcar.com/,301.0,"July 15, 2021"
International Journal of Research in Medical Sciences,http://www.msjonline.org/,301.0,"July 15, 2021"
International Journal of Scientific Engineering and Science,http://ijses.com/,406.0,"July 15, 2021"
International Journal of Scientific Management and Development,http://www.ijsmd.com/,302.0,"July 15, 2021"
International Journal of Scientific Research Engineering & Technology,http://ijsret.org/,301.0,"July 15, 2021"
International Journal of Social Science and Business,https://www.ijssb.com/,200.0,"July 15, 2021"
International Journal of Social Sciences and Information Technology,https://www.ijssit.com/main/,200.0,"July 15, 2021"
International Journal of Trend in Scientific Research and Development,https://www.ijtsrd.com/,200.0,"July 15, 2021"
International Journal of Zoology Studies,http://www.zoologyjournals.com/,200.0,"July 15, 2021"
International Medical Journal,https://www.seronijihou.com/,200.0,"July 15, 2021"
International Refereed Journal of Scientific Research in Engineering,http://irjsre.com/,200.0,"July 15, 2021"
International Research Journal of Advanced Engineering and Science,http://www.irjaes.com/,406.0,"July 15, 2021"
International Review of Humanities and Scientific Research,https://www.irhsr.org/,200.0,"July 15, 2021"
Internet Journal of Rheumatology and Clinical Immunology,https://www.chanrejournals.com/index.php/rheumatology/index,,"July 15, 2021"
Iraqi National Journal of Chemistry,http://iqnjc.com/,200.0,"July 15, 2021"
Istoriâ Zmievskogo kraâ,https://colovrat.at.ua/,200.0,"July 15, 2021"
Journal of Academia and Industrial Research,http://jairjp.com/,200.0,"July 15, 2021"
Journal of Accounting and Applied Business Research,https://jaaabr.com/,,"July 15, 2021"
Journal of Advanced Medical and Dental Sciences Research,http://jamdsr.com/,200.0,"July 15, 2021"
"Journal of Applied Bio-Science, Medicine, and Biology",http://jabs.eu5.org/,200.0,"July 15, 2021"
"Journal of Arts, Literature, Humanities and Social Sciences",http://www.jalhss.com/index.php/jalhss,,"July 15, 2021"
Journal of Clinical and Medical Images,https://www.clinandmedimages.com/,403.0,"July 15, 2021"
Journal of Engineering Technology,http://www.joetsite.com/,,"July 15, 2021"
Journal of English Language Teaching and Linguistics,http://jeltl.org/,302.0,"July 15, 2021"
Journal of FisheriesSciences.com,http://www.fisheriessciences.com/,301.0,"July 15, 2021"
Journal of Global Pharma Technology,https://jgpt.co.in/,,"July 15, 2021"
Journal of Multidisciplinary Academic Tourism,http://dergipark.gov.tr/jomat,200.0,"July 15, 2021"
Journal of International Dental and Medical Research,https://www.jidmr.com/,200.0,"July 15, 2021"
Journal of International Oral Health,http://www.jioh.org/,301.0,"July 15, 2021"
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,301.0,"July 15, 2021"
Journal of Research in Ecology,http://ecologyresearch.info/,406.0,"July 15, 2021"
Journal of Research and Opinion,http://researchopinion.info/,200.0,"July 15, 2021"
Journal of Scientometric Research,http://www.jscires.org/,301.0,"July 15, 2021"
Journal of Southwest Jiaotong University,http://www.jsju.org/index.php/journal,200.0,"July 15, 2021"
Journal of Talent Development and Excellence,http://www.iratde.com/,302.0,"July 15, 2021"
Journal of University of Shanghai for Science and Technology,https://jusst.org/,200.0,"July 15, 2021"
Journal of Xi’an Shiyou University,https://www.xisdxjxsu.asia/,200.0,"July 15, 2021"
Journal of Xi’an University of Architecture & Technology,http://www.xajzkjdx.cn/,200.0,"July 15, 2021"
Journal of Xidian University,http://xadzkjdx.cn/,200.0,"July 15, 2021"
Journal of the Pancreas,http://www.joplink.net/,,"July 15, 2021"
Jurnal Teknologi Informasi Dan Komunikasi Dalam Pendidikan,http://jurnal.unimed.ac.id/2012/index.php/teknologi,301.0,"July 15, 2021"
Jurnal Teknologi Pendidikan,http://jurnal.unimed.ac.id/2012/index.php/jtp,301.0,"July 15, 2021"
Jurnalul de Chirurgie,http://jurnaluldechirurgie.ro/,200.0,"July 15, 2021"
MAGNT Research Report,http://brisjast.com/,,"July 15, 2021"
Material Science Research India,http://www.materialsciencejournal.org/,406.0,"July 15, 2021"
"Mechanics, Materials Science & Engineering Journal",https://mmse.xyz/en/,,"July 15, 2021"
Medical – Surgical Nursing Journal,http://medsnj.com/en/index.html,,"July 15, 2021"
Mintage Journal of Pharmaceutical and Medical Sciences,http://www.mintagejournals.com/,,"July 15, 2021"
Mitteilungen Klosterneuburg,http://mitt-klosterneuburg.com/index.html,200.0,"July 15, 2021"
Mitteilungen Saechsischer Entomologen,http://jamespublications.com/Mitteilungen_Saechsischer_Entomologen,404.0,"July 15, 2021"
Mugla Journal of  Science and Technology,http://dergipark.gov.tr/muglajsci,200.0,"July 15, 2021"
National Journal of Commerce and Management,http://njcm.pratibha-spandan.org/,200.0,"July 15, 2021"
The New American Journal of Medicine,http://www.najmed.org/index.php,301.0,"July 15, 2021"
North American Journal of Medical Sciences,http://www.najms.org/,301.0,"July 15, 2021"
Nursing and Midwifery Studies,http://www.nmsjournal.com/,301.0,"July 15, 2021"
"Oncology, Gastroenterology and Hepatology Reports",http://www.oghreports.org/,200.0,"July 15, 2021"
Opción,http://www.scieloopcion.com/,200.0,"July 15, 2021"
Opción,http://www.produccioncientificaluz.org/index.php/opcion/index,301.0,"July 15, 2021"
Oriental Journal of Chemistry,http://www.orientjchem.org/,406.0,"July 15, 2021"
Paideuma Journal of Research,http://paideumajournal.com/,200.0,"July 15, 2021"
here,http://pjrpublication.com/,503.0,"July 15, 2021"
Palma Journal,http://www.palmajournal.org/,302.0,"July 15, 2021"
Pharmacognosy Magazine,http://www.phcog.com/,301.0,"July 15, 2021"
Pharmacognosy Research,http://www.phcogres.com/,200.0,"July 15, 2021"
Pharmacognosy Reviews,http://www.phcogrev.com/,301.0,"July 15, 2021"
Pioneer-scientists,http://pioneer-scientists.org/,301.0,"July 15, 2021"
POLISH POLAR RESEARCH,http://www.polishpolar.com/,200.0,"July 15, 2021"
Preslia Journal,http://presliajournal.com/,200.0,"July 15, 2021"
Research on Modern Higher Education,http://www.remhe.org/,,"July 15, 2021"
Research Revolution,http://www.researchrevolution.in/,403.0,"July 15, 2021"
Revista de Educacion,http://revistaeducacion.org/,200.0,"July 15, 2021"
Revistas Electrónicas UACh,http://www.ausrevista.info/,,"July 15, 2021"
here,http://www.ausrevista.com/,301.0,"July 15, 2021"
RGUSH Journal of Pharmaceutical Sciences,http://www.rjps.in/,302.0,"July 15, 2021"
Signa Vitae – Journal of Intensive Care and Emergency Medicine,http://www.signavitae.com/,301.0,"July 15, 2021"
Singaporean Journal of Business Economics and Management Studies,https://www.singaporeanjbem.com/,200.0,"July 15, 2021"
"Society: Politics, Economics, Law",http://dom-hors.ru/,200.0,"July 15, 2021"
Taylors Science Gate,http://taylorspublications.com/,200.0,"July 15, 2021"
here,http://taylorspub.com/,200.0,"July 15, 2021"
Technology Reports of Kansai University,http://kansaiuniversityreports.com/,301.0,"July 15, 2021"
TEST: Engineering & Management,http://www.testmagzine.biz/,302.0,"July 15, 2021"
"The Turkish Nephrology, Dialysis and Transplantation Journal",http://www.tndt.org/,200.0,"July 15, 2021"
World Journal of Environmental Biosciences,http://www.environmentaljournals.org/,301.0,"July 15, 2021"
"World Nutrition, WPHNA",https://worldnutritionjournal.org/index.php/wn,406.0,"July 15, 2021"
